339.84,2.9316,0.166171636,17.642,,,,,
340.56,2.9024,0.164516495,17.642,,,,,
341.28,2.8645,0.162368212,17.642,,,,,
342,2.8181,0.159738125,17.642,,,,,
342.72,2.7636,0.156648906,17.642,,,,,
343.44,2.7012,0.153111892,17.642,,,,,
344.16,2.6315,0.149161093,17.642,,,,,
344.88,2.5547,0.144807845,17.642,,,,,
345.6,2.4713,0.14008049,17.642,,,,,
346.32,2.3817,0.1350017,17.642,,,,,
347.04,2.2864,0.129599819,17.642,,,,,
347.76,2.1858,0.123897517,17.642,,,,,
348.48,2.0802,0.117911801,17.642,,,,,
349.2,1.97,0.111665344,17.642,,,,,
349.92,1.8558,0.105192155,17.642,,,,,
350.64,1.7377,0.098497903,17.642,,,,,
351.36,1.6162,0.091610928,17.642,,,,,
352.08,1.4917,0.084553905,17.642,,,,,
352.8,1.3643,0.077332502,17.642,,,,,
353.52,1.2346,0.069980728,17.642,,,,,
354.24,1.1026,0.062498583,17.642,,,,,
354.96,0.96876,0.054912141,17.642,,,,,
355.68,0.8333,0.047233874,17.642,,,,,
356.4,0.69648,0.039478517,17.642,,,,,
357.12,0.55854,0.031659676,17.642,,,,,
357.84,0.41972,0.023790953,17.642,,,,,
358.56,0.28026,0.015885954,17.642,,,,,
359.28,0.14047,0.007962249,17.642,,,,,
360,0.0093232,0.000528466,17.642,,,,,
